timestamp,batch,run,provider,model,variant,group,seed,nonce,section_words,first_cached,warm_attempts,warmed,base_input,base_cached,status,error,input,cached,cache_write,output,reasoning
2026-09-18T22:12:08.176Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,effort_max_omitted,reasoning,1284434613,e18457a852ed,1500,0,2,true,11918,11904,200,,11918,0,11904,4,
2026-09-18T22:12:09.684Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,thinking_disabled,reasoning,223406838,51b0576bc23e,1500,0,2,true,11894,11880,200,,11894,0,11880,4,
2026-09-18T22:12:10.538Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,effort_switch_back,reasoning,1662723060,45d547b84f8b,1500,0,2,true,11951,11937,200,,11951,11937,0,4,
2026-09-18T22:12:12.999Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,thinking_adaptive_explicit,reasoning,113884616,cf6e3eb581a5,1500,0,2,true,11752,11738,200,,11752,11738,0,4,
2026-09-18T22:12:15.243Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,thinking_display_summarized,reasoning,169556879,2758779510e3,1500,0,2,true,11938,11924,200,,11938,11924,0,4,
2026-09-18T22:12:16.947Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,beta_header_only,reasoning,1109914739,4efa2e5d837d,1500,0,2,true,11972,11958,200,,11978,0,11962,4,
2026-09-18T22:12:18.972Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,effort_per_message,reasoning,72187416,bcdc2b140156,1500,0,2,true,11934,11920,200,,11940,0,11924,4,
2026-09-18T22:12:19.409Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,json_schema_format,output,317781879,7c92e8fcdcb5,1500,0,2,true,11881,11867,200,,12067,3306,8747,12,
2026-09-18T22:12:20.758Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,max_tokens,output,298841119,945d4213b5b9,1500,0,2,true,11783,11769,200,,11783,11769,0,4,
2026-09-18T22:12:21.371Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,temperature,sampling,630224714,c00b46f67811,1500,0,2,true,11691,11677,400,`temperature` is deprecated for this model.,,,,,
2026-09-18T22:12:22.142Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,stop_sequences,output,802772048,23c90ab69099,1500,0,2,true,11891,11877,200,,11891,11877,0,4,
2026-09-18T22:12:23.135Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,top_p,sampling,141022600,6206fc90de53,1500,0,2,true,11868,11854,400,`top_p` is deprecated for this model.,,,,,
2026-09-18T22:12:27.114Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,service_tier_standard_only,routing,1902190884,ec4c89bc3a85,1500,0,2,true,11927,11913,200,,11927,11913,0,4,
2026-09-18T22:12:27.800Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,metadata_user_id,routing,548011335,d1129f530d94,1500,0,2,true,11843,11829,200,,11843,11829,0,4,
2026-09-18T22:12:30.283Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,cache_ttl_1h,routing,276690381,5e9cf0079fde,1500,0,2,true,11625,11611,200,,11625,11611,0,4,
2026-09-18T22:12:30.502Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,cache_mode_switch,routing,98301197,17afe2e1c6ba,1500,0,2,true,11845,11831,200,,11845,11831,12,4,
2026-09-18T22:12:31.830Z,2026-09-18T22:10:31.188Z,0,anthropic_breakpoints,claude-opus-5,inference_geo_us,routing,993266143,ddeb404877dc,1500,0,2,true,11802,11788,200,,11802,0,11788,4,
2026-09-18T22:12:32.252Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,control,control,1146724317,eb67343abe83,1500,0,2,true,11930,11916,200,,11930,11916,0,4,
2026-09-18T22:12:35.583Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tools_edit_end,probe,927121262,eb4121530af2,1500,0,2,true,11812,11798,200,,11815,0,11801,4,
2026-09-18T22:12:37.559Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tools_edit_start,probe,1677125463,66edb61d1146,1500,0,2,true,11857,11843,200,,11857,0,11843,4,
2026-09-18T22:12:38.202Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,system_edit_start,probe,1278809096,ecd028458010,1500,0,2,true,11717,11703,200,,11717,3310,8393,4,
2026-09-18T22:12:39.746Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,system_edit_end,probe,400843850,f675746ccba5,1500,0,2,true,11976,11962,200,,11979,3458,8507,4,
2026-09-18T22:12:42.518Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,early_edit_end,probe,1692496974,a2c3d77f7c57,1500,0,2,true,11986,11972,200,,11989,6193,5782,4,
2026-09-18T22:12:44.181Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,early_edit_start,probe,2059487504,3661e87e5721,1500,0,2,true,11805,11791,200,,11805,6146,5645,4,
2026-09-18T22:12:44.479Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,late_edit_start,probe,124328321,7f457541e90f,1500,0,2,true,11729,11715,200,,11729,8881,2834,4,
2026-09-18T22:12:45.655Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,final_edit,probe,1392818823,2a797ebc617d,1500,0,2,true,11769,11755,200,,11772,11755,0,4,
2026-09-18T22:12:46.178Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,late_edit_end,probe,1061190574,49b25bade37e,1500,0,2,true,11791,11777,200,,11794,9006,2774,4,
2026-09-18T22:12:52.456Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_add,tools,1176027462,784abe9fe781,1500,0,2,true,11806,11792,200,,12216,0,12202,4,
2026-09-18T22:12:54.685Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_remove_last,tools,1810770233,66ed06dc2f1e,1500,0,2,true,11851,11837,200,,11431,0,11417,4,
2026-09-18T22:12:55.383Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,sibling_then_late_edit,probe,632442447,46a72dac076f,1500,0,2,true,11781,11767,200,,11785,8935,2836,4,
2026-09-18T22:12:55.547Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tools_reorder,tools,765264345,cfc45d36f049,1500,0,2,true,11800,11786,200,,11800,0,11786,4,
2026-09-18T22:12:55.999Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,prev_turn_then_final_edit,probe,1989925771,07ca15bf57d6,1500,0,2,true,11940,11926,200,,11943,11926,0,4,
2026-09-18T22:13:00.927Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,prev_turn_then_late_reply_edit,probe,1037885773,542f59b0f494,1500,0,2,true,11749,11735,200,,11752,9018,2720,4,
2026-09-18T22:13:01.618Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tools_remove_all,tools,1388106589,68734c5c47c3,1500,0,2,true,11827,11813,200,,8431,0,8417,4,
2026-09-18T22:13:03.634Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_choice_none,tools,638469747,db3c80d1eeb2,1500,0,2,true,11942,11928,200,,11942,11928,0,4,
2026-09-18T22:13:03.867Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_schema_key_order,tools,650148880,2e5b2f2c2ae3,1500,0,2,true,11878,11864,200,,11878,11864,0,4,
2026-09-18T22:13:06.237Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_choice_any,tools,710089776,3e421405623b,1500,0,2,true,11886,11872,200,,12006,6229,5753,64,
2026-09-18T22:13:10.480Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,disable_parallel_tool_use,tools,177502123,3c5ae0daa88f,1500,0,2,true,11862,11848,200,,11862,11848,0,4,
2026-09-18T22:13:10.531Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_choice_tool,tools,1700057029,c887081d6043,1500,0,2,true,11987,11973,200,,12117,6326,5757,58,
2026-09-18T22:13:11.792Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,system_message_appended,system,2057000357,fb798083717c,1500,0,2,true,12049,12035,200,,12061,12035,0,4,
2026-09-18T22:13:12.597Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,system_as_blocks,system,191381454,aa7487420a56,1500,0,2,true,12028,12014,200,,12028,12014,0,4,
2026-09-18T22:13:17.797Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,append_turn,messages,1518948447,4aad87f3835a,1500,0,2,true,11866,11852,200,,11959,11852,0,4,
2026-09-18T22:13:19.381Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,image_in_final,messages,407235626,03701c518dae,1500,0,2,true,12002,11988,200,,12006,11988,0,4,
2026-09-18T22:13:19.478Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,content_as_parts,messages,390649717,38e2819f6cbf,1500,0,2,true,11938,11924,200,,11938,11924,0,4,
2026-09-18T22:13:20.014Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,model_switch,model,1320867571,c5c0ba0de052,1500,0,2,true,11904,11890,200,,11972,0,11958,4,
2026-09-18T22:13:21.095Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,tool_strict_on,tools,1165713367,8581a6d8f8a0,1500,0,2,true,11897,11883,200,,11897,11883,0,4,
2026-09-18T22:13:21.888Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_low_to_medium,reasoning,521707122,a0ffb72ceb0e,1500,0,2,true,11915,11901,200,,11915,0,11901,4,
2026-09-18T22:13:27.074Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_low_to_xhigh,reasoning,1057280481,38a8d1748fa0,1500,0,2,true,11689,11675,200,,11689,0,11675,4,
2026-09-18T22:13:27.394Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_low_to_max,reasoning,488146276,c3229b6f0dc5,1500,0,2,true,11988,11974,200,,11988,0,11974,4,
2026-09-18T22:13:27.543Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_low_to_high,reasoning,181473052,1c434af70347,1500,0,2,true,11851,11837,200,,11851,0,11837,4,
2026-09-18T22:13:28.260Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_low_omitted,reasoning,1590927108,ffa717211d5e,1500,0,2,true,11854,11840,200,,11854,0,11840,4,
2026-09-18T22:13:30.177Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_medium_to_low,reasoning,1069404350,769edfe717de,1500,0,2,true,11913,11899,200,,11913,0,11899,4,
2026-09-18T22:13:32.545Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_medium_to_high,reasoning,844212828,0f9cddb47d85,1500,0,2,true,11939,11925,200,,11939,0,11925,4,
2026-09-18T22:13:36.029Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_medium_to_xhigh,reasoning,1069067599,dd9747a795ad,1500,0,2,true,11710,11696,200,,11710,0,11696,4,
2026-09-18T22:13:36.242Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_medium_omitted,reasoning,1885304552,f67d7ebfb215,1500,0,2,true,11918,11904,200,,11918,0,11904,4,
2026-09-18T22:13:37.463Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_medium_to_max,reasoning,773958539,4b74f625f84f,1500,0,2,true,11883,11869,200,,11883,0,11869,4,
2026-09-18T22:13:37.576Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_high_to_low,reasoning,234154723,afd8a8bcb456,1500,0,2,true,11648,11634,200,,11648,0,11634,4,
2026-09-18T22:13:38.418Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_high_to_medium,reasoning,1550123095,6441603a0a22,1500,0,2,true,11910,11896,200,,11910,0,11896,4,
2026-09-18T22:13:41.600Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_high_to_xhigh,reasoning,959604587,9e317cd2047b,1500,0,2,true,11913,11899,200,,11913,0,11899,4,
2026-09-18T22:13:44.166Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_high_to_max,reasoning,534024653,8168a8a297dc,1500,0,2,true,11862,11848,200,,11862,0,11848,4,
2026-09-18T22:13:45.813Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_xhigh_to_low,reasoning,749588434,2a2fdbf7985b,1500,0,2,true,11843,11829,200,,11843,0,11829,4,
2026-09-18T22:13:45.893Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_high_omitted,reasoning,954681928,5188c04d3205,1500,0,2,true,12062,12048,200,,12062,12048,0,4,
2026-09-18T22:13:47.473Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_xhigh_to_medium,reasoning,1968960880,3ee3410429f5,1500,0,2,true,11867,11853,200,,11867,0,11853,4,
2026-09-18T22:13:49.054Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_xhigh_to_high,reasoning,119173495,f0bb4889b843,1500,0,2,true,11870,11856,200,,11870,0,11856,4,
2026-09-18T22:13:54.065Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_xhigh_omitted,reasoning,860757067,a4f59b7c11f9,1500,0,2,true,11670,11656,200,,11670,0,11656,4,
2026-09-18T22:13:54.470Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_xhigh_to_max,reasoning,1485819955,daa278d44a91,1500,0,2,true,11903,11889,200,,11903,0,11889,4,
2026-09-18T22:13:54.889Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_max_to_low,reasoning,195491727,d76b670ec2d3,1500,0,2,true,11833,11819,200,,11833,0,11819,4,
2026-09-18T22:13:57.234Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_max_to_high,reasoning,26911762,7f6fbd52966e,1500,0,2,true,11915,11901,200,,11915,0,11901,4,
2026-09-18T22:13:58.484Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_max_to_xhigh,reasoning,1814596985,ad399af4f943,1500,0,2,true,11758,11744,200,,11758,0,11744,4,
2026-09-18T22:14:01.244Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_max_to_medium,reasoning,1337037357,6094b12ff7c7,1500,0,2,true,11814,11800,200,,11814,0,11800,4,
2026-09-18T22:14:03.061Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,thinking_disabled,reasoning,1402289005,31c58ddb5515,1500,0,2,true,11802,11788,200,,11802,0,11788,4,
2026-09-18T22:14:03.481Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_max_omitted,reasoning,2067143078,8c460ff70a54,1500,0,2,true,11900,11886,200,,11900,0,11886,4,
2026-09-18T22:14:06.962Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_switch_back,reasoning,2120590123,f90a93bf0f50,1500,0,2,true,11900,11886,200,,11900,11886,0,4,
2026-09-18T22:14:07.238Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,thinking_adaptive_explicit,reasoning,130131295,854867d38687,1500,0,2,true,11970,11956,200,,11970,11956,0,4,
2026-09-18T22:14:07.241Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,thinking_display_summarized,reasoning,228966072,ba77d5569725,1500,0,2,true,11683,11669,200,,11683,11669,0,4,
2026-09-18T22:14:10.804Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,beta_header_only,reasoning,1656830422,377073f3498d,1500,0,2,true,11935,11921,200,,11941,0,11925,4,
2026-09-18T22:14:10.835Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,effort_per_message,reasoning,28343178,b98113c51c68,1500,0,2,true,11902,11888,200,,11908,0,11892,4,
2026-09-18T22:14:13.177Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,max_tokens,output,1963864653,365a03e46267,1500,0,2,true,12069,12055,200,,12069,12055,0,4,
2026-09-18T22:14:15.268Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,stop_sequences,output,158763543,d0708e0d1f75,1500,0,2,true,11894,11880,200,,11894,11880,0,4,
2026-09-18T22:14:17.596Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,json_schema_format,output,142055425,17f9c95f986e,1500,0,2,true,11819,11805,200,,12005,3442,8549,12,
2026-09-18T22:14:20.076Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,top_p,sampling,1426831518,fa1894120ab8,1500,0,2,true,11767,11753,400,`top_p` is deprecated for this model.,,,,,
2026-09-18T22:14:22.126Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,temperature,sampling,639679697,62d536ef7553,1500,0,2,true,11805,11791,400,`temperature` is deprecated for this model.,,,,,
2026-09-18T22:14:22.320Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,service_tier_standard_only,routing,75211983,b779ebaa6ec8,1500,0,2,true,11696,11682,200,,11696,11682,0,4,
2026-09-18T22:14:22.720Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,metadata_user_id,routing,1615602087,525d60b86fd4,1500,0,2,true,12018,12004,200,,12018,12004,0,4,
2026-09-18T22:14:25.052Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,inference_geo_us,routing,567935733,4e5c4126ffdc,1500,0,2,true,11902,11888,200,,11902,0,11888,4,
2026-09-18T22:14:26.248Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,cache_ttl_1h,routing,1480580697,74ebceb1f149,1500,0,2,true,12042,12028,200,,12042,12028,0,4,
2026-09-18T22:14:29.986Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,control,control,263284108,dee6ee83bbba,1500,0,2,true,11817,11803,200,,11817,11803,0,4,
2026-09-18T22:14:30.746Z,2026-09-18T22:10:31.188Z,1,anthropic_breakpoints,claude-opus-5,cache_mode_switch,routing,26178803,8e2b3259225d,1500,0,2,true,11987,11973,200,,11987,11973,12,4,
2026-09-18T22:14:31.568Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tools_edit_end,probe,1958847733,d03d1a0a9244,1500,0,2,true,11937,11923,200,,11940,0,11926,4,
2026-09-18T22:14:32.677Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tools_edit_start,probe,1332878322,643acac0000f,1500,0,2,true,11945,11931,200,,11945,0,11931,4,
2026-09-18T22:14:33.953Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,system_edit_start,probe,1649233238,359a5807912b,1500,0,2,true,11852,11838,200,,11852,3353,8485,4,
2026-09-18T22:14:35.103Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,system_edit_end,probe,319629207,3aec2e4341bc,1500,0,2,true,11894,11880,200,,11897,3408,8475,4,
2026-09-18T22:14:39.156Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,early_edit_start,probe,495952896,94ec67e87f80,1500,0,2,true,11899,11885,200,,11899,6231,5654,4,
2026-09-18T22:14:39.554Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,early_edit_end,probe,1000822422,224a438a24b8,1500,0,2,true,11938,11924,200,,11941,6238,5689,4,
2026-09-18T22:14:39.886Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,late_edit_start,probe,112125463,5d099347941f,1500,0,2,true,11921,11907,200,,11921,9039,2868,4,
2026-09-18T22:14:42.254Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,late_edit_end,probe,291783503,fe1827983f55,1500,0,2,true,11779,11765,200,,11782,9076,2692,4,
2026-09-18T22:14:44.798Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,final_edit,probe,1179896209,228a5e2b3625,1500,0,2,true,11912,11898,200,,11915,11898,0,4,
2026-09-18T22:14:48.340Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_add,tools,247338098,1b91fd63e0dc,1500,0,2,true,11677,11663,200,,12099,0,12085,4,
2026-09-18T22:14:50.324Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_remove_last,tools,87603461,56a1db5b32ec,1500,0,2,true,11808,11794,200,,11439,0,11425,4,
2026-09-18T22:14:50.393Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,sibling_then_late_edit,probe,1720364210,b0916ed068d6,1500,0,2,true,11816,11802,200,,11819,9018,2787,4,
2026-09-18T22:14:51.708Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,prev_turn_then_final_edit,probe,1106678871,53af1621d6eb,1500,0,2,true,11720,11706,200,,11723,11706,0,4,
2026-09-18T22:14:52.926Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tools_reorder,tools,22670541,e8b57cee80c7,1500,0,2,true,11959,11945,200,,11959,0,11945,4,
2026-09-18T22:14:53.272Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,prev_turn_then_late_reply_edit,probe,116409881,4fc28e3d2fe2,1500,0,2,true,11770,11756,200,,11773,8962,2797,4,
2026-09-18T22:14:57.614Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tools_remove_all,tools,1008370064,bb01130469a4,1500,0,2,true,11967,11953,200,,8486,0,8472,4,
2026-09-18T22:14:59.234Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_schema_key_order,tools,2097609272,f8ee9ec83d67,1500,0,2,true,12076,12062,200,,12076,12062,0,4,
2026-09-18T22:15:01.434Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_choice_none,tools,700675074,a84e752dd08f,1500,0,2,true,11663,11649,200,,11663,11649,0,4,
2026-09-18T22:15:01.436Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_choice_tool,tools,918994486,8a966ae203be,1500,0,2,true,11733,11719,200,,11863,6053,5776,55,
2026-09-18T22:15:02.712Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_choice_any,tools,10426150,500b817d6e7d,1500,0,2,true,11871,11857,200,,11991,6209,5758,65,
2026-09-18T22:15:06.274Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,disable_parallel_tool_use,tools,141622090,9f3faf7e6144,1500,0,2,true,11983,11969,200,,11983,11969,0,4,
2026-09-18T22:15:08.942Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,system_as_blocks,system,1030723363,e01143550a7d,1500,0,2,true,11945,11931,200,,11945,11931,0,4,
2026-09-18T22:15:10.261Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,append_turn,messages,777304263,ccde7b954c77,1500,0,2,true,12064,12050,200,,12156,12050,0,4,
2026-09-18T22:15:10.331Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,system_message_appended,system,428861836,6ee127fcdef9,1500,0,2,true,12036,12022,200,,12048,12022,0,4,
2026-09-18T22:15:14.047Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,tool_strict_on,tools,1226037948,b40318322be4,1500,0,2,true,11799,11785,200,,11799,11785,0,4,
2026-09-18T22:15:14.142Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,image_in_final,messages,513944250,9919636f7eb5,1500,0,2,true,11759,11745,200,,11763,11745,0,4,
2026-09-18T22:15:16.391Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,model_switch,model,858059259,2cb35298cf73,1500,0,2,true,11969,11955,200,,12037,0,12023,4,
2026-09-18T22:15:16.635Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,content_as_parts,messages,174447374,b2063c3a699e,1500,0,2,true,12084,12070,200,,12084,12070,0,4,
2026-09-18T22:15:19.491Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_low_to_medium,reasoning,165559608,155b3731f811,1500,0,2,true,12003,11989,200,,12003,0,11989,4,
2026-09-18T22:15:21.480Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_low_to_high,reasoning,2070770411,6c97658230ed,1500,0,2,true,11793,11779,200,,11793,0,11779,4,
2026-09-18T22:15:23.237Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_low_to_max,reasoning,1813344493,e99f8cb197ba,1500,0,2,true,11801,11787,200,,11801,0,11787,4,
2026-09-18T22:15:23.359Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_low_to_xhigh,reasoning,827318454,5d4960798bca,1500,0,2,true,12060,12046,200,,12060,0,12046,4,
2026-09-18T22:15:25.962Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_low_omitted,reasoning,869307511,a549b7553009,1500,0,2,true,12042,12028,200,,12042,0,12028,4,
2026-09-18T22:15:26.256Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_medium_to_low,reasoning,2046542990,ab78cc32ad9f,1500,0,2,true,11741,11727,200,,11741,0,11727,4,
2026-09-18T22:15:28.721Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_medium_to_high,reasoning,1449758009,9953aa0e5670,1500,0,2,true,11901,11887,200,,11901,0,11887,4,
2026-09-18T22:15:30.924Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_medium_to_max,reasoning,1386515042,f686afd89f5a,1500,0,2,true,12016,12002,200,,12016,0,12002,4,
2026-09-18T22:15:31.424Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_medium_omitted,reasoning,2129014365,e471fc74d426,1500,0,2,true,12000,11986,200,,12000,0,11986,4,
2026-09-18T22:15:35.275Z,2026-09-18T22:10:31.188Z,2,anthropic_breakpoints,claude-opus-5,effort_high_to_medium,reasoning,2011990838,9a6047b91667,1500,0,2,true,11797,11783,200,,11797,0,11783,4,
